Submission_Type,Academic_Level,Primary_Language,Word_Count,Average_Sentence_Length,Grammar_Errors,Vocabulary_Richness,Passive_Voice_Ratio,Reading_Level,Editing_Time,Revision_Count,Typing_Speed,Plagiarism_Score,Citation_Count,Punctuation_Density,Sentence_Complexity,Font_Family,Submission_Hour,Errors_per_Word,Revisions_per_Word,Citations_per_Word,Is_AI_Assisted
Essay,Undergraduate,Native,995,22.66,0,0.64,0.48,15.15,24.78,2.0,1200.0,9.66,,0.09,2.64,Arial,21,0.0,0.0020100502512562816,,1
Research_Paper,High_School,Native,1755,15.74,6,0.52,0.1,9.95,216.77,33.0,51.77,10.88,18.0,0.03,1.54,Times New Roman,12,0.003418803418803419,0.018803418803418803,0.010256410256410256,0
Research_Paper,Undergraduate,Non_Native,1198,19.93,2,0.8,0.37,15.27,7.0,2.0,1200.0,0.73,5.0,0.09,2.59,Times New Roman,19,0.001669449081803005,0.001669449081803005,0.004173622704507512,1
Research_Paper,Undergraduate,Non_Native,1687,15.64,5,0.72,0.18,13.9,142.66,27.0,37.69,16.98,18.0,0.04,2.23,Arial,0,0.002963841138114997,0.016004742145820983,0.01066982809721399,0
Essay,Undergraduate,Native,1816,6.72,10,0.64,0.14,8.12,265.17,22.0,49.2,13.45,1.0,0.04,1.35,Helvetica,4,0.005506607929515419,0.012114537444933921,0.0005506607929515419,0
Essay,Postgraduate,Native,454,19.15,7,0.82,0.19,13.72,152.35,27.0,42.36,2.23,7.0,0.03,1.6,Calibri,6,0.015418502202643172,0.05947136563876652,0.015418502202643172,0
Lab_Report,High_School,Native,1629,21.4,1,0.69,0.36,14.08,56.88,1.0,1200.0,0.17,0.0,0.07,2.53,Times New Roman,3,0.0006138735420503376,0.0006138735420503376,0.0,1
Lab_Report,Undergraduate,Native,1384,16.96,10,0.68,0.17,17.31,235.78,28.0,51.9,2.41,3.0,0.04,3.39,Arial,7,0.0072254335260115606,0.02023121387283237,0.002167630057803468,0
Essay,High_School,Native,1241,18.44,6,0.56,0.22,5.0,192.76,25.0,61.35,,2.0,0.05,1.47,Arial,1,0.004834810636583401,0.020145044319097503,0.0016116035455278,0
Literature_Review,Undergraduate,Native,1314,14.36,7,0.62,0.12,11.4,140.49,,48.09,0.49,29.0,0.07,2.05,Times New Roman,13,0.00532724505327245,,0.02207001522070015,0
Essay,Postgraduate,Non_Native,1263,19.29,6,0.62,0.05,11.42,116.9,29.0,45.83,0.0,7.0,0.06,1.11,Arial,2,0.004750593824228029,0.022961203483768806,0.0055423594615993665,0
Research_Paper,Postgraduate,Native,761,23.08,4,0.65,0.24,12.67,171.48,22.0,59.91,24.87,18.0,0.05,2.48,Calibri,15,0.005256241787122208,0.02890932982917214,0.023653088042049936,0
Literature_Review,Postgraduate,Native,842,21.56,7,0.54,0.06,9.55,175.7,23.0,,1.26,31.0,0.07,1.0,Times New Roman,23,0.00831353919239905,0.027315914489311165,0.03681710213776722,0
Essay,Undergraduate,Native,796,14.89,3,0.62,0.17,8.34,220.59,17.0,52.85,4.6,1.0,0.04,2.13,Arial,10,0.0037688442211055275,0.02135678391959799,0.001256281407035176,0
Essay,Undergraduate,Native,829,16.61,6,0.73,0.07,10.42,155.68,23.0,,,2.0,0.06,2.86,Calibri,15,0.007237635705669481,0.027744270205066344,0.0024125452352231603,0
Essay,Undergraduate,Non_Native,860,17.46,9,0.61,0.24,8.67,194.78,32.0,42.32,9.68,,0.03,2.61,Times New Roman,19,0.010465116279069767,0.037209302325581395,,0
Essay,Postgraduate,Native,1668,17.21,6,0.65,0.33,10.66,75.5,22.0,44.91,1.92,7.0,0.04,1.0,Arial,5,0.0035971223021582736,0.013189448441247002,0.004196642685851319,0
Essay,High_School,Native,1144,5.73,6,0.57,0.22,15.23,193.85,23.0,62.83,16.74,3.0,0.04,2.02,Helvetica,13,0.005244755244755245,0.020104895104895104,0.0026223776223776225,0
Research_Paper,Postgraduate,Native,1383,21.73,6,0.59,0.34,8.99,190.03,33.0,33.28,5.64,18.0,0.04,1.77,Calibri,17,0.004338394793926247,0.02386117136659436,0.013015184381778741,0
Essay,Undergraduate,Native,1384,24.52,2,0.8,0.4,14.06,27.0,2.0,0.0,0.77,0.0,0.09,2.67,Arial,23,0.001445086705202312,0.001445086705202312,0.0,1
Research_Paper,Undergraduate,Native,1473,17.88,9,0.48,0.05,13.57,122.6,22.0,,,18.0,0.04,1.37,Times New Roman,13,0.006109979633401222,0.01493550577053632,0.012219959266802444,0
Essay,Postgraduate,Native,794,12.99,8,0.54,0.16,12.07,199.8,,49.36,27.65,2.0,0.05,1.63,Calibri,22,0.010075566750629723,,0.0025188916876574307,0
Literature_Review,Postgraduate,Non_Native,1297,6.04,6,0.4,0.15,15.16,133.96,31.0,44.35,9.13,31.0,0.04,1.66,Helvetica,17,0.004626060138781804,0.023901310717039322,0.023901310717039322,0
Essay,Undergraduate,Native,1250,9.33,9,0.65,0.15,13.78,230.14,21.0,43.01,6.3,3.0,0.03,2.11,Helvetica,5,0.0072,0.0168,0.0024,0
Research_Paper,Postgraduate,Native,988,13.68,5,0.62,0.19,12.44,90.56,31.0,5.42,0.28,15.0,0.05,2.05,Helvetica,21,0.005060728744939271,0.03137651821862348,0.015182186234817813,0
Essay,High_School,Non_Native,1249,22.52,1,0.87,0.33,13.13,23.63,0.0,0.0,1.86,,0.08,2.79,Arial,14,0.0008006405124099279,0.0,,1
Research_Paper,Postgraduate,Non_Native,831,21.6,0,0.71,0.27,13.56,18.83,1.0,1200.0,,7.0,0.09,2.45,Arial,10,0.0,0.0012033694344163659,0.00842358604091456,1
Essay,Undergraduate,Native,1194,19.95,10,0.59,0.23,9.95,157.48,24.0,50.46,0.58,4.0,0.06,1.78,Calibri,9,0.008375209380234505,0.020100502512562814,0.0033500837520938024,0
Lab_Report,Undergraduate,Native,1379,10.81,7,0.58,0.2,14.28,216.38,28.0,34.95,2.84,5.0,0.04,1.0,Calibri,16,0.005076142131979695,0.02030456852791878,0.0036258158085569255,0
Research_Paper,Undergraduate,Native,1252,8.82,6,0.51,0.04,9.87,,,47.02,1.67,18.0,0.04,1.92,Helvetica,17,0.004792332268370607,,0.01437699680511182,0
Lab_Report,Postgraduate,Native,413,21.38,3,0.69,0.13,10.43,208.8,21.0,17.5,32.05,7.0,0.05,1.3,Helvetica,21,0.007263922518159807,0.05084745762711865,0.01694915254237288,0
Essay,Undergraduate,Native,370,14.86,3,0.64,0.13,9.74,179.87,19.0,,4.05,3.0,0.03,1.66,Helvetica,7,0.008108108108108109,0.051351351351351354,0.008108108108108109,0
Research_Paper,Undergraduate,Native,300,22.61,6,0.5,0.16,12.44,154.71,,20.26,19.9,17.0,0.08,1.56,Calibri,23,0.02,,0.056666666666666664,0
Lab_Report,Undergraduate,Native,1393,18.44,10,0.55,0.16,15.3,160.29,20.0,55.55,15.14,6.0,0.07,2.1,Times New Roman,23,0.007178750897343862,0.014357501794687724,0.004307250538406317,0
Lab_Report,Postgraduate,Native,1450,12.31,12,0.48,0.26,11.6,233.19,29.0,24.32,1.48,1.0,0.05,1.86,Helvetica,15,0.008275862068965517,0.02,0.000689655172413793,0
Essay,Undergraduate,Non_Native,877,20.31,12,0.61,0.24,13.79,206.96,27.0,48.72,1.3,2.0,0.01,1.74,Arial,19,0.013683010262257697,0.03078677309007982,0.002280501710376283,0
Lab_Report,Undergraduate,Native,1240,10.06,6,0.59,0.29,12.76,147.11,27.0,56.74,37.32,7.0,0.05,1.36,Calibri,20,0.004838709677419355,0.021774193548387097,0.00564516129032258,0
Research_Paper,Undergraduate,Native,1520,21.68,4,0.61,0.13,9.41,134.13,17.0,41.01,7.64,20.0,0.07,2.05,Arial,14,0.002631578947368421,0.01118421052631579,0.013157894736842105,0
Research_Paper,Undergraduate,Native,690,7.92,10,0.54,0.17,11.11,218.78,,,0.47,,0.04,1.54,Times New Roman,18,0.014492753623188406,,,0
Essay,Undergraduate,Non_Native,1325,13.01,9,0.52,0.16,11.35,179.69,,40.57,0.75,1.0,0.07,2.08,Calibri,10,0.006792452830188679,,0.0007547169811320754,0
Literature_Review,High_School,Non_Native,732,18.1,8,0.58,0.12,16.8,240.75,,30.99,18.27,31.0,0.04,2.0,Times New Roman,17,0.01092896174863388,,0.04234972677595628,0
Literature_Review,Undergraduate,Native,1350,21.26,7,0.5,0.09,9.6,,22.0,28.81,,,0.03,2.16,Arial,8,0.005185185185185185,0.016296296296296295,,0
Lab_Report,Postgraduate,Native,1517,11.78,7,0.6,0.12,8.79,131.48,33.0,23.22,2.88,5.0,0.02,1.2,Calibri,22,0.004614370468029005,0.021753460777851022,0.0032959789057350032,0
Literature_Review,Undergraduate,Native,1207,11.19,10,0.48,0.02,11.85,176.16,25.0,55.99,0.21,31.0,0.05,2.67,Calibri,18,0.008285004142502071,0.020712510356255178,0.02568351284175642,0
Essay,Undergraduate,Non_Native,635,21.45,10,0.6,0.25,11.91,196.59,26.0,54.92,10.08,,0.04,1.47,Helvetica,21,0.015748031496062992,0.04094488188976378,,0
Research_Paper,Undergraduate,Native,300,20.93,8,0.63,0.07,10.69,229.71,22.0,27.46,5.7,21.0,0.08,1.9,Times New Roman,11,0.02666666666666667,0.07333333333333333,0.07,0
Lab_Report,Undergraduate,Native,748,22.6,17,0.57,0.13,10.03,239.16,26.0,32.44,2.55,2.0,0.01,2.03,Arial,1,0.022727272727272728,0.034759358288770054,0.00267379679144385,0
Research_Paper,High_School,Native,1043,25.57,12,0.68,0.17,14.85,251.17,23.0,28.51,12.65,18.0,0.04,1.74,Times New Roman,7,0.011505273250239693,0.02205177372962608,0.01725790987535954,0
Essay,Undergraduate,Native,1645,19.35,3,0.59,0.13,12.89,152.14,18.0,60.81,1.08,5.0,0.05,2.76,Arial,9,0.00182370820668693,0.01094224924012158,0.00303951367781155,0
Essay,Undergraduate,Native,854,18.0,7,0.74,0.11,8.83,179.65,29.0,11.93,37.21,2.0,0.06,2.76,Calibri,2,0.00819672131147541,0.03395784543325527,0.00234192037470726,0
Literature_Review,Postgraduate,Native,738,19.0,7,0.75,0.25,6.56,167.36,23.0,50.68,3.86,26.0,0.08,1.94,Calibri,13,0.009485094850948509,0.03116531165311653,0.03523035230352303,0
Research_Paper,Postgraduate,Native,530,24.08,0,0.78,0.4,13.07,1.92,0.0,1200.0,5.1,6.0,0.08,2.76,Arial,12,0.0,0.0,0.011320754716981131,1
Lab_Report,Undergraduate,Non_Native,1083,20.78,4,0.58,0.2,9.73,173.22,,44.63,2.85,2.0,0.06,1.69,Times New Roman,9,0.003693444136657433,,0.0018467220683287165,0
Essay,Undergraduate,Native,940,12.2,8,0.52,0.01,11.12,158.18,30.0,47.18,11.56,4.0,0.06,2.32,Times New Roman,23,0.00851063829787234,0.031914893617021274,0.00425531914893617,0
Essay,Undergraduate,Native,1515,19.43,8,0.56,0.05,11.48,186.47,29.0,18.53,23.48,4.0,0.07,1.73,Calibri,21,0.005280528052805281,0.01914191419141914,0.0026402640264026403,0
Lab_Report,Undergraduate,Non_Native,738,15.29,3,0.63,0.07,9.14,170.14,27.0,62.24,9.43,4.0,0.08,1.0,Times New Roman,13,0.0040650406504065045,0.036585365853658534,0.005420054200542005,0
Lab_Report,Undergraduate,Native,1089,17.98,11,0.62,0.29,10.1,169.04,18.0,47.4,4.79,3.0,0.03,1.89,Times New Roman,21,0.010101010101010102,0.01652892561983471,0.0027548209366391185,0
Essay,Undergraduate,Native,1503,21.31,1,0.76,0.34,13.71,,4.0,1200.0,4.4,3.0,0.08,2.44,Helvetica,23,0.0006653359946773121,0.0026613439787092482,0.001996007984031936,1
Essay,High_School,Native,331,10.62,6,0.59,0.04,11.91,163.01,26.0,48.55,3.79,7.0,0.05,1.76,Arial,17,0.01812688821752266,0.07854984894259819,0.021148036253776436,0
Lab_Report,Undergraduate,Native,857,12.35,7,0.61,0.14,8.33,201.13,25.0,61.19,8.95,2.0,0.08,1.7,Arial,22,0.008168028004667444,0.029171528588098017,0.002333722287047841,0
Research_Paper,Undergraduate,Non_Native,1677,10.07,7,0.58,0.21,12.3,,22.0,20.9,12.36,17.0,0.02,2.58,Calibri,23,0.0041741204531902205,0.01311866428145498,0.010137149672033392,0
Research_Paper,Undergraduate,Non_Native,1352,9.67,6,0.55,0.2,12.97,185.29,35.0,57.38,1.89,16.0,0.08,1.3,Calibri,3,0.004437869822485207,0.025887573964497042,0.011834319526627219,0
Lab_Report,Undergraduate,Non_Native,687,19.47,7,0.58,0.24,10.7,174.4,30.0,74.87,8.5,0.0,0.06,1.05,Helvetica,14,0.010189228529839884,0.043668122270742356,0.0,0
Essay,Undergraduate,Non_Native,2030,15.0,9,0.55,0.05,11.73,259.54,22.0,27.7,4.39,3.0,0.06,1.71,Calibri,11,0.004433497536945813,0.01083743842364532,0.001477832512315271,0
Essay,Undergraduate,Native,1230,15.25,1,0.58,0.23,14.92,148.94,26.0,45.04,4.77,4.0,0.02,2.02,Arial,6,0.0008130081300813008,0.02113821138211382,0.0032520325203252032,0
Essay,Undergraduate,Native,1046,14.03,2,0.58,0.19,13.2,196.04,23.0,56.35,8.16,1.0,0.05,2.0,Helvetica,0,0.0019120458891013384,0.02198852772466539,0.0009560229445506692,0
Research_Paper,Postgraduate,Native,1224,20.97,2,0.74,0.38,14.58,29.19,3.0,1200.0,0.02,5.0,0.08,2.28,Calibri,8,0.0016339869281045752,0.0024509803921568627,0.004084967320261438,1
Literature_Review,Undergraduate,Native,1629,17.23,8,0.44,0.11,11.78,160.91,24.0,50.24,10.85,29.0,0.03,2.77,Calibri,20,0.004910988336402701,0.014732965009208104,0.01780233271945979,0
Lab_Report,High_School,Native,462,17.07,9,0.72,0.02,10.17,191.31,20.0,55.76,2.13,2.0,0.08,1.83,Calibri,18,0.01948051948051948,0.04329004329004329,0.004329004329004329,0
Lab_Report,Undergraduate,Native,1208,19.98,2,0.74,0.38,13.92,8.17,3.0,1200.0,0.4,2.0,0.08,2.97,Calibri,23,0.0016556291390728477,0.0024834437086092716,0.0016556291390728477,1
Research_Paper,Undergraduate,Non_Native,1162,11.78,7,0.7,0.15,9.17,246.11,24.0,17.75,6.39,19.0,0.06,1.56,Calibri,6,0.006024096385542169,0.020654044750430294,0.016351118760757316,0
Research_Paper,High_School,Native,835,19.43,11,0.69,0.22,12.83,197.89,31.0,36.23,3.95,16.0,0.05,2.93,Calibri,21,0.013173652694610778,0.037125748502994015,0.019161676646706587,0
Literature_Review,Undergraduate,Native,895,16.22,5,0.51,0.16,10.97,132.06,26.0,71.27,26.96,30.0,0.07,1.43,Times New Roman,18,0.00558659217877095,0.02905027932960894,0.0335195530726257,0
Research_Paper,Undergraduate,Native,1580,13.59,8,0.62,0.11,9.64,143.93,31.0,60.53,1.72,19.0,0.07,2.53,Helvetica,20,0.005063291139240506,0.019620253164556962,0.012025316455696202,0
Lab_Report,Undergraduate,Native,1115,19.7,7,0.57,0.21,13.06,185.58,25.0,45.68,6.68,,0.06,2.62,Helvetica,0,0.006278026905829596,0.02242152466367713,,0
Literature_Review,Undergraduate,Native,1450,8.12,9,0.59,0.16,10.34,181.28,29.0,48.13,8.48,33.0,0.04,1.19,Times New Roman,23,0.006206896551724138,0.02,0.022758620689655173,0
Research_Paper,Postgraduate,Native,1436,7.06,8,0.41,0.24,11.11,267.33,29.0,53.84,10.68,12.0,0.03,3.04,Arial,2,0.005571030640668524,0.0201949860724234,0.008356545961002786,0
Lab_Report,Undergraduate,Native,826,8.62,1,0.66,0.3,13.25,203.7,,31.79,5.9,4.0,0.05,1.81,Times New Roman,19,0.0012106537530266344,,0.004842615012106538,0
Essay,Postgraduate,Native,1393,18.78,9,0.69,0.23,7.81,70.99,,46.57,3.84,0.0,0.05,1.77,Times New Roman,2,0.006460875807609476,,0.0,0
Lab_Report,Undergraduate,Native,942,23.66,0,0.77,0.35,15.31,18.22,,1200.0,2.2,0.0,0.1,2.24,Calibri,18,0.0,,0.0,1
Essay,Undergraduate,Native,460,15.82,9,0.77,0.17,9.48,188.92,32.0,63.41,1.68,3.0,0.05,1.15,Helvetica,13,0.01956521739130435,0.06956521739130435,0.006521739130434782,0
Literature_Review,Postgraduate,Non_Native,649,17.52,13,0.45,0.25,8.69,220.36,27.0,57.88,2.92,31.0,0.05,1.98,Arial,14,0.020030816640986132,0.04160246533127889,0.04776579352850539,0
Research_Paper,High_School,Native,1530,14.67,6,0.58,0.04,12.3,,20.0,81.51,3.92,20.0,0.04,1.96,Helvetica,1,0.00392156862745098,0.013071895424836602,0.013071895424836602,0
Research_Paper,Undergraduate,Native,2119,19.21,7,0.64,0.2,9.53,239.76,29.0,52.54,1.15,17.0,0.03,1.24,Arial,16,0.0033034450212364322,0.01368570080226522,0.008022652194431336,0
Lab_Report,Undergraduate,Native,1350,16.9,12,0.59,0.09,9.57,104.03,,54.97,7.28,3.0,0.03,1.63,Calibri,13,0.008888888888888889,,0.0022222222222222222,0
Essay,Undergraduate,Native,1294,23.05,9,0.58,0.22,12.55,195.03,24.0,50.64,2.42,7.0,0.06,2.18,Helvetica,18,0.006955177743431221,0.01854714064914992,0.005409582689335394,0
Research_Paper,High_School,Native,917,10.54,13,0.55,0.17,12.5,229.04,24.0,0.0,33.56,,0.04,1.56,Arial,22,0.014176663031624863,0.026172300981461286,,0
Essay,Undergraduate,Native,1080,20.0,4,0.64,0.13,5.42,,35.0,25.17,19.29,8.0,0.06,1.05,Arial,5,0.003703703703703704,0.032407407407407406,0.007407407407407408,0
Research_Paper,Undergraduate,Native,1281,21.42,1,0.72,0.42,14.94,,3.0,1200.0,2.39,5.0,0.08,3.16,Calibri,3,0.00078064012490242,0.00234192037470726,0.0039032006245121,1
Literature_Review,Postgraduate,Non_Native,817,22.75,10,0.68,0.22,9.58,256.8,18.0,40.36,22.76,25.0,0.07,1.4,Times New Roman,10,0.012239902080783354,0.022031823745410038,0.030599755201958383,0
Essay,Undergraduate,Native,1959,22.99,11,0.51,0.41,10.08,167.88,31.0,3.23,3.07,,0.04,1.54,Arial,19,0.005615109749872384,0.01582440020418581,,0
Essay,Undergraduate,Non_Native,1088,13.71,12,0.59,0.35,10.29,56.85,26.0,40.78,1.87,5.0,0.05,2.69,Helvetica,18,0.011029411764705883,0.02389705882352941,0.004595588235294118,0
Research_Paper,Postgraduate,Native,833,12.22,13,0.52,0.17,5.84,229.65,26.0,,6.56,16.0,0.04,1.59,Calibri,4,0.015606242496998799,0.031212484993997598,0.01920768307322929,0
Research_Paper,Undergraduate,Native,1115,21.53,2,0.83,0.36,13.76,20.1,2.0,1200.0,2.51,7.0,0.09,2.73,Helvetica,0,0.0017937219730941704,0.0017937219730941704,0.006278026905829596,1
Essay,High_School,Non_Native,1445,16.95,6,0.56,0.17,8.17,144.11,22.0,61.2,5.04,3.0,0.04,1.16,Arial,9,0.004152249134948097,0.01522491349480969,0.0020761245674740486,0
Lab_Report,Undergraduate,Non_Native,1599,23.28,3,0.74,0.38,13.13,,2.0,1200.0,0.07,4.0,0.09,2.15,Calibri,7,0.001876172607879925,0.0012507817385866166,0.0025015634771732333,1
Essay,High_School,Native,774,15.7,3,0.47,0.12,6.76,202.62,22.0,51.79,,4.0,0.03,1.87,Times New Roman,10,0.003875968992248062,0.028423772609819122,0.00516795865633075,0
Essay,Undergraduate,Native,814,17.01,5,0.6,0.23,11.86,256.26,,,4.55,,0.09,2.01,Times New Roman,17,0.006142506142506142,,,0
Essay,Undergraduate,Native,1362,21.24,13,0.69,0.13,14.07,104.41,,,15.62,3.0,0.05,2.02,Helvetica,17,0.009544787077826725,,0.0022026431718061676,0
Lab_Report,Postgraduate,Native,904,17.31,7,0.66,0.12,12.25,177.51,39.0,38.15,,4.0,0.05,1.51,Calibri,0,0.007743362831858407,0.04314159292035398,0.004424778761061947,0
Research_Paper,Postgraduate,Native,862,21.42,3,0.76,0.42,13.94,5.76,5.0,1200.0,0.1,,0.08,2.05,Helvetica,19,0.0034802784222737818,0.00580046403712297,,1
Lab_Report,Undergraduate,Non_Native,870,16.21,3,0.49,0.19,8.5,155.11,33.0,53.09,0.43,1.0,0.03,2.64,Arial,5,0.0034482758620689655,0.03793103448275862,0.0011494252873563218,0
Research_Paper,Undergraduate,Native,2026,10.64,9,0.5,0.15,11.34,87.73,33.0,45.79,15.27,18.0,0.06,2.13,Calibri,2,0.004442250740375123,0.016288252714708785,0.008884501480750246,0
Essay,High_School,Native,1127,15.95,5,0.65,0.23,11.8,251.59,29.0,46.91,5.67,0.0,0.03,2.3,Helvetica,8,0.0044365572315882874,0.025732031943212066,0.0,0
Research_Paper,Undergraduate,Native,1361,17.52,9,0.68,0.15,11.04,222.3,22.0,,15.4,15.0,0.07,1.29,Calibri,22,0.006612784717119765,0.016164584864070537,0.011021307861866276,0
Essay,Postgraduate,Native,2253,23.5,8,0.66,0.31,11.98,133.5,,49.63,6.83,6.0,0.05,2.68,Arial,13,0.003550821127385708,,0.002663115845539281,0
Literature_Review,Postgraduate,Native,1455,16.1,11,0.66,0.23,11.7,,29.0,27.77,11.11,30.0,0.04,1.93,Times New Roman,1,0.007560137457044674,0.01993127147766323,0.020618556701030927,0
Research_Paper,Undergraduate,Native,2026,13.16,12,0.67,0.33,12.04,238.53,27.0,57.64,,21.0,0.06,2.73,Calibri,6,0.005923000987166831,0.01332675222112537,0.010365251727541954,0
Essay,Postgraduate,Native,941,20.64,11,0.53,0.14,11.64,284.43,36.0,74.83,4.39,2.0,0.04,1.2,Arial,21,0.011689691817215728,0.03825717321997875,0.0021253985122210413,0
Lab_Report,Undergraduate,Native,540,22.26,1,0.72,0.31,14.04,25.3,2.0,1200.0,0.44,4.0,0.08,2.61,Arial,13,0.001851851851851852,0.003703703703703704,0.007407407407407408,1
Literature_Review,High_School,Native,1043,9.19,6,0.56,0.06,8.27,209.11,26.0,48.98,1.03,31.0,0.04,1.38,Arial,16,0.005752636625119847,0.024928092042186004,0.029721955896452542,0
Lab_Report,High_School,Native,832,20.19,16,0.75,0.23,12.19,152.87,17.0,42.01,2.5,3.0,0.02,3.13,Arial,2,0.019230769230769232,0.020432692307692308,0.003605769230769231,0
Essay,High_School,Native,1140,6.24,7,0.55,0.24,14.22,196.03,23.0,24.16,31.6,0.0,0.02,1.74,Arial,9,0.0061403508771929825,0.02017543859649123,0.0,0
Lab_Report,Undergraduate,Native,1182,15.64,8,0.53,0.33,11.14,172.9,24.0,63.17,17.69,3.0,0.05,1.68,Helvetica,1,0.00676818950930626,0.02030456852791878,0.0025380710659898475,0
Literature_Review,Postgraduate,Native,1041,15.22,12,0.63,0.1,11.3,,,32.04,1.15,27.0,0.08,1.56,Times New Roman,18,0.011527377521613832,,0.025936599423631124,0
Research_Paper,High_School,Native,1021,15.24,3,0.61,0.19,9.27,128.64,,53.19,12.03,15.0,0.06,2.45,Helvetica,19,0.002938295788442703,,0.014691478942213516,0
Essay,Postgraduate,Native,365,15.11,9,0.54,0.21,13.19,,28.0,,1.66,6.0,0.04,1.0,Times New Roman,19,0.024657534246575342,0.07671232876712329,0.01643835616438356,0
Research_Paper,Undergraduate,Native,1770,15.37,7,0.67,0.18,8.01,145.49,,44.9,18.33,20.0,0.02,1.31,Arial,1,0.0039548022598870055,,0.011299435028248588,0
Research_Paper,Undergraduate,Native,881,19.02,4,0.58,0.24,12.09,,41.0,15.55,10.53,19.0,0.08,1.46,Helvetica,4,0.004540295119182747,0.046538024971623154,0.021566401816118047,0
Essay,Undergraduate,Native,1084,17.6,6,0.48,0.16,9.71,106.75,26.0,66.28,0.66,6.0,0.02,1.4,Calibri,14,0.005535055350553505,0.023985239852398525,0.005535055350553505,0
Essay,Postgraduate,Native,1043,14.23,9,0.54,0.2,8.68,,24.0,49.91,,3.0,0.05,1.31,Times New Roman,8,0.00862895493767977,0.023010546500479387,0.0028763183125599234,0
Essay,Undergraduate,Native,2178,16.44,8,0.64,0.19,10.17,67.85,16.0,30.85,0.51,3.0,0.09,1.34,Calibri,23,0.0036730945821854912,0.0073461891643709825,0.0013774104683195593,0
Lab_Report,Undergraduate,Native,807,16.53,5,0.46,0.21,11.06,172.53,19.0,40.4,6.92,3.0,0.06,1.74,Times New Roman,2,0.006195786864931847,0.023543990086741014,0.0037174721189591076,0
Essay,High_School,Native,946,24.78,6,0.63,0.1,10.88,117.99,29.0,53.98,,4.0,0.06,1.0,Calibri,8,0.006342494714587738,0.0306553911205074,0.004228329809725159,0
Essay,Postgraduate,Native,1504,20.62,2,0.75,0.41,14.03,25.46,3.0,1200.0,0.25,3.0,0.07,2.63,Helvetica,7,0.0013297872340425532,0.0019946808510638296,0.0019946808510638296,1
Literature_Review,Undergraduate,Native,1260,16.12,2,0.51,0.02,8.95,267.9,28.0,41.92,3.8,30.0,0.06,1.46,Arial,19,0.0015873015873015873,0.022222222222222223,0.023809523809523808,0
Literature_Review,Undergraduate,Native,987,18.75,9,0.49,0.18,11.5,217.99,23.0,45.18,4.04,30.0,0.05,1.0,Times New Roman,4,0.00911854103343465,0.02330293819655522,0.030395136778115502,0
Literature_Review,High_School,Non_Native,1200,18.62,7,0.55,0.17,9.83,99.4,26.0,23.05,12.24,29.0,0.06,2.02,Helvetica,10,0.005833333333333334,0.021666666666666667,0.024166666666666666,0
Lab_Report,Undergraduate,Native,1216,22.37,0,0.79,0.34,15.07,6.12,0.0,0.0,,0.0,0.07,2.4,Calibri,0,0.0,0.0,0.0,1
Research_Paper,Undergraduate,Native,1866,26.72,9,0.67,0.22,10.34,197.76,24.0,51.93,,15.0,0.05,1.54,Helvetica,8,0.00482315112540193,0.012861736334405145,0.008038585209003215,0
Lab_Report,Undergraduate,Native,1184,22.29,4,0.8,0.33,12.25,6.61,1.0,1200.0,1.99,5.0,0.07,2.36,Arial,4,0.0033783783783783786,0.0008445945945945946,0.004222972972972973,1
Literature_Review,Undergraduate,Native,1215,14.31,5,0.62,0.16,14.21,190.82,21.0,12.06,8.28,30.0,0.05,1.9,Helvetica,23,0.00411522633744856,0.01728395061728395,0.024691358024691357,0
Essay,Undergraduate,Native,1723,15.91,8,0.77,0.14,9.34,165.62,33.0,31.21,1.68,5.0,0.02,1.0,Calibri,8,0.0046430644225188625,0.019152640742890307,0.002901915264074289,0
